Run	BioProject	Source	continent	country
ERR2241745	PRJEB22062	feces	Europe	Spain
ERR2241746	PRJEB22062	feces	Europe	Spain
ERR2241751	PRJEB22062	feces	Europe	Spain
ERR2241757	PRJEB22062	feces	Europe	Spain
ERR2241766	PRJEB22062	feces	Europe	Spain
ERR2241767	PRJEB22062	feces	Europe	Spain
ERR2241768	PRJEB22062	feces	Europe	Spain
ERR2241769	PRJEB22062	feces	Europe	Spain
ERR2241771	PRJEB22062	feces	Europe	Spain
ERR2241772	PRJEB22062	feces	Europe	Spain
ERR2241773	PRJEB22062	feces	Europe	Spain
ERR2241774	PRJEB22062	feces	Europe	Spain
ERR2241775	PRJEB22062	feces	Europe	Spain
ERR2241776	PRJEB22062	feces	Europe	Spain
ERR2241777	PRJEB22062	feces	Europe	Spain
ERR2241778	PRJEB22062	feces	Europe	Spain
ERR2241779	PRJEB22062	feces	Europe	Spain
ERR2241780	PRJEB22062	feces	Europe	Spain
ERR2241781	PRJEB22062	feces	Europe	Spain
ERR2241782	PRJEB22062	feces	Europe	Spain
ERR2241785	PRJEB22062	feces	Europe	Belgium
ERR2241786	PRJEB22062	feces	Europe	Belgium
ERR2241787	PRJEB22062	feces	Europe	Belgium
ERR2241789	PRJEB22062	feces	Europe	Belgium
ERR2241792	PRJEB22062	feces	Europe	Belgium
ERR2241793	PRJEB22062	feces	Europe	Belgium
ERR2241796	PRJEB22062	feces	Europe	Belgium
ERR2241797	PRJEB22062	feces	Europe	Belgium
ERR2241800	PRJEB22062	feces	Europe	Belgium
ERR2241804	PRJEB22062	feces	Europe	Belgium
ERR2241810	PRJEB22062	feces	Europe	Belgium
ERR2241811	PRJEB22062	feces	Europe	Belgium
ERR2241812	PRJEB22062	feces	Europe	Belgium
ERR2241813	PRJEB22062	feces	Europe	Belgium
ERR2241814	PRJEB22062	feces	Europe	Belgium
ERR2241816	PRJEB22062	feces	Europe	Belgium
ERR2241817	PRJEB22062	feces	Europe	Belgium
ERR2241820	PRJEB22062	feces	Europe	Belgium
ERR2241821	PRJEB22062	feces	Europe	Belgium
ERR2241822	PRJEB22062	feces	Europe	Belgium
ERR2241825	PRJEB22062	feces	Europe	Belgium
ERR2241826	PRJEB22062	feces	Europe	Belgium
ERR2241827	PRJEB22062	feces	Europe	Italy
ERR2241829	PRJEB22062	feces	Europe	Italy
ERR2241830	PRJEB22062	feces	Europe	Italy
ERR2241831	PRJEB22062	feces	Europe	Italy
ERR2241832	PRJEB22062	feces	Europe	Italy
ERR2241833	PRJEB22062	feces	Europe	Italy
ERR2241834	PRJEB22062	feces	Europe	Italy
ERR2241835	PRJEB22062	feces	Europe	Italy
ERR2241836	PRJEB22062	feces	Europe	Italy
ERR2241837	PRJEB22062	feces	Europe	Italy
ERR2241838	PRJEB22062	feces	Europe	Italy
ERR2241839	PRJEB22062	feces	Europe	Italy
ERR2241840	PRJEB22062	feces	Europe	Italy
ERR2241841	PRJEB22062	feces	Europe	Italy
ERR2241842	PRJEB22062	feces	Europe	Italy
ERR2241843	PRJEB22062	feces	Europe	Italy
ERR2241844	PRJEB22062	feces	Europe	Italy
ERR2241845	PRJEB22062	feces	Europe	Italy
ERR2241846	PRJEB22062	feces	Europe	Italy
ERR2241847	PRJEB22062	feces	Europe	Italy
ERR2241867	PRJEB22062	feces	Europe	Poland
ERR2241868	PRJEB22062	feces	Europe	Poland
ERR2241869	PRJEB22062	feces	Europe	Poland
ERR2241870	PRJEB22062	feces	Europe	Poland
ERR2241871	PRJEB22062	feces	Europe	Poland
ERR2241872	PRJEB22062	feces	Europe	Poland
ERR2241873	PRJEB22062	feces	Europe	Poland
ERR2241874	PRJEB22062	feces	Europe	Poland
ERR2241875	PRJEB22062	feces	Europe	Poland
ERR2241876	PRJEB22062	feces	Europe	Poland
ERR2241877	PRJEB22062	feces	Europe	Poland
ERR2241878	PRJEB22062	feces	Europe	Poland
ERR2241879	PRJEB22062	feces	Europe	Poland
ERR2241880	PRJEB22062	feces	Europe	Poland
ERR2241881	PRJEB22062	feces	Europe	Poland
ERR2241882	PRJEB22062	feces	Europe	Poland
ERR2241883	PRJEB22062	feces	Europe	Poland
ERR2241884	PRJEB22062	feces	Europe	Poland
ERR2241885	PRJEB22062	feces	Europe	Poland
ERR2241886	PRJEB22062	feces	Europe	Poland
ERR2241908	PRJEB22062	feces	Europe	Denmark
ERR2241910	PRJEB22062	feces	Europe	Denmark
ERR2241912	PRJEB22062	feces	Europe	Denmark
ERR2241914	PRJEB22062	feces	Europe	Denmark
ERR2241916	PRJEB22062	feces	Europe	Denmark
ERR2241918	PRJEB22062	feces	Europe	Denmark
ERR2241920	PRJEB22062	feces	Europe	Denmark
ERR2241922	PRJEB22062	feces	Europe	Denmark
ERR2241924	PRJEB22062	feces	Europe	Denmark
ERR2241926	PRJEB22062	feces	Europe	Denmark
ERR2241928	PRJEB22062	feces	Europe	Denmark
ERR2241930	PRJEB22062	feces	Europe	Denmark
ERR2241932	PRJEB22062	feces	Europe	Denmark
ERR2241934	PRJEB22062	feces	Europe	Denmark
ERR2241936	PRJEB22062	feces	Europe	Denmark
ERR2241938	PRJEB22062	feces	Europe	Denmark
ERR2241940	PRJEB22062	feces	Europe	Denmark
ERR2241942	PRJEB22062	feces	Europe	Denmark
ERR2241944	PRJEB22062	feces	Europe	Denmark
ERR2241946	PRJEB22062	feces	Europe	Denmark
ERR2241947	PRJEB22062	feces	Europe	Bulgaria
ERR2241948	PRJEB22062	feces	Europe	Bulgaria
ERR2241949	PRJEB22062	feces	Europe	Bulgaria
ERR2241951	PRJEB22062	feces	Europe	Bulgaria
ERR2241958	PRJEB22062	feces	Europe	Bulgaria
ERR2241959	PRJEB22062	feces	Europe	Bulgaria
ERR2241960	PRJEB22062	feces	Europe	Bulgaria
ERR2241961	PRJEB22062	feces	Europe	Bulgaria
ERR2241962	PRJEB22062	feces	Europe	Bulgaria
ERR2241963	PRJEB22062	feces	Europe	Bulgaria
ERR2241964	PRJEB22062	feces	Europe	Bulgaria
ERR2241965	PRJEB22062	feces	Europe	Bulgaria
ERR2241966	PRJEB22062	feces	Europe	Bulgaria
ERR2241967	PRJEB22062	feces	Europe	Bulgaria
ERR2241968	PRJEB22062	feces	Europe	Bulgaria
ERR2241969	PRJEB22062	feces	Europe	Bulgaria
ERR2241970	PRJEB22062	feces	Europe	Bulgaria
ERR2241973	PRJEB22062	feces	Europe	Bulgaria
ERR2241974	PRJEB22062	feces	Europe	Bulgaria
ERR2241975	PRJEB22062	feces	Europe	Bulgaria
ERR2241976	PRJEB22062	feces	Europe	Bulgaria
ERR2244943	PRJEB22062	feces	Europe	Netherlands
ERR2245331	PRJEB22062	feces	Europe	Netherlands
ERR2245443	PRJEB22062	feces	Europe	Netherlands
ERR2245444	PRJEB22062	feces	Europe	Netherlands
ERR2245445	PRJEB22062	feces	Europe	Netherlands
ERR2245446	PRJEB22062	feces	Europe	Netherlands
ERR2245447	PRJEB22062	feces	Europe	Netherlands
ERR2245448	PRJEB22062	feces	Europe	Netherlands
ERR2245449	PRJEB22062	feces	Europe	Netherlands
ERR2245450	PRJEB22062	feces	Europe	Netherlands
ERR2245451	PRJEB22062	feces	Europe	Netherlands
ERR2245452	PRJEB22062	feces	Europe	Netherlands
ERR2245453	PRJEB22062	feces	Europe	Germany
ERR2245454	PRJEB22062	feces	Europe	Germany
ERR2245456	PRJEB22062	feces	Europe	Spain
ERR2245457	PRJEB22062	feces	Europe	Belgium
ERR2245458	PRJEB22062	feces	Europe	Belgium
ERR2245459	PRJEB22062	feces	Europe	Belgium
ERR2245460	PRJEB22062	feces	Europe	Belgium
ERR2245461	PRJEB22062	feces	Europe	Belgium
ERR2245462	PRJEB22062	feces	Europe	Belgium
ERR2245463	PRJEB22062	feces	Europe	Belgium
ERR2245464	PRJEB22062	feces	Europe	Belgium
ERR2245465	PRJEB22062	feces	Europe	Belgium
ERR2245466	PRJEB22062	feces	Europe	Belgium
ERR2245467	PRJEB22062	feces	Europe	Belgium
ERR2245468	PRJEB22062	feces	Europe	Italy
ERR2245469	PRJEB22062	feces	Europe	Italy
ERR2245470	PRJEB22062	feces	Europe	Italy
ERR2245471	PRJEB22062	feces	Europe	Italy
ERR2245472	PRJEB22062	feces	Europe	Italy
ERR2245473	PRJEB22062	feces	Europe	Italy
ERR2245474	PRJEB22062	feces	Europe	Italy
ERR2245475	PRJEB22062	feces	Europe	Italy
ERR2245476	PRJEB22062	feces	Europe	Italy
ERR2245477	PRJEB22062	feces	Europe	Italy
ERR2245478	PRJEB22062	feces	Europe	Italy
ERR2245479	PRJEB22062	feces	Europe	Poland
ERR2245480	PRJEB22062	feces	Europe	Poland
ERR2245481	PRJEB22062	feces	Europe	Poland
ERR2245482	PRJEB22062	feces	Europe	Poland
ERR2245483	PRJEB22062	feces	Europe	Poland
