otu,otu_occ,otu_rel,fill,Group,Group2
cow_phage_00910,0.135405105,1.90E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_08409,0.342397336,1.88E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_22040,0.520532741,0.000256441,Compartments,Ruminant,Ruminant-Compartments
cow_phage_18754,0.253052164,4.19E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_25815,0.279134295,5.90E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_20730,0.045504994,3.78E-06,no,Ruminant,Ruminant-no
cow_phage_08832,0.216981132,3.55E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_04985,0.342397336,5.20E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_18998,0.193673696,1.11E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_23916,0.083795782,2.20E-06,no,Ruminant,Ruminant-no
cow_phage_11907,0.24472808,9.36E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_25834,0.374028857,9.85E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_33454,0.349056604,2.73E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_12646,0.549944506,1.16E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_33983,0.284128746,4.85E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_28336,0.327413984,1.24E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_18885,0.251387347,2.17E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_28640,0.114872364,3.18E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_24112,0.132630411,9.67E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_25562,0.325194229,7.48E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_24474,0.17036626,5.15E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_11146,0.520532741,0.000153143,Compartments,Ruminant,Ruminant-Compartments
cow_phage_09233,0.140954495,1.46E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_22406,0.235294118,0.000197163,Compartments,Ruminant,Ruminant-Compartments
cow_phage_00151,0.084350721,1.07E-05,no,Ruminant,Ruminant-no
cow_phage_27375,0.011098779,6.43E-06,no,Ruminant,Ruminant-no
cow_phage_03242,0.0427303,9.57E-06,no,Ruminant,Ruminant-no
cow_phage_08558,0.210876804,0.000558256,Compartments,Ruminant,Ruminant-Compartments
cow_phage_07457,0.164261931,4.55E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_08212,0.332408435,1.01E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_31037,0.375138735,1.81E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_28018,0.209766926,7.86E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_00311,0.181465039,6.57E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_01921,0.044395117,3.31E-06,no,Ruminant,Ruminant-no
cow_phage_12870,0.463928968,2.13E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_13520,0.234739179,1.68E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_22036,0.171476138,8.26E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_30317,0.376248613,1.95E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_04662,0.316315205,2.01E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_00486,0.316315205,1.26E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_29093,0.253607103,8.32E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_24866,0.047169811,1.46E-05,no,Ruminant,Ruminant-no
cow_phage_11592,0.105438402,6.17E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_23396,0.338512764,1.12E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_12723,0.286903441,1.36E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_26373,0.196448391,6.77E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_08076,0.36681465,3.35E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_27578,0.023862375,4.18E-06,no,Ruminant,Ruminant-no
cow_phage_03421,0.352941176,5.30E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_32243,0.369034406,5.89E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_24242,0.142619312,5.83E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_25238,0.06381798,3.70E-06,no,Ruminant,Ruminant-no
cow_phage_37395,0.700332963,0.000319099,Compartments,Ruminant,Ruminant-Compartments
cow_phage_12873,0.114317425,7.48E-07,Compartments,Ruminant,Ruminant-Compartments
cow_phage_19333,0.040510544,7.15E-06,no,Ruminant,Ruminant-no
cow_phage_12048,0.105993341,2.01E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_08267,0.01054384,1.89E-06,no,Ruminant,Ruminant-no
cow_phage_25886,0.157602664,3.26E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_18585,0.162597114,1.73E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_00299,0.194783574,7.77E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_21161,0.126526082,4.43E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_27602,0.127081021,1.31E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_15765,0.022752497,5.25E-06,no,Ruminant,Ruminant-no
cow_phage_34529,0.358490566,1.16E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_03146,0.024972253,3.11E-06,no,Ruminant,Ruminant-no
cow_phage_39460,0.213651498,1.42E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_26549,0.595449501,0.00013732,Compartments,Ruminant,Ruminant-Compartments
cow_phage_07385,0.20754717,1.76E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_24923,0.136514983,6.78E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_31830,0.434517203,2.60E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_10230,0.10099889,8.77E-07,Compartments,Ruminant,Ruminant-Compartments
cow_phage_07666,0.151498335,6.87E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_00326,0.178135405,2.40E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_20960,0.182574917,6.05E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_03978,0.013318535,2.78E-06,no,Ruminant,Ruminant-no
cow_phage_02104,0.104883463,5.10E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_14861,0.128190899,2.67E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_21058,0.092674806,3.83E-06,no,Ruminant,Ruminant-no
cow_phage_16418,0.077136515,6.05E-06,no,Ruminant,Ruminant-no
cow_phage_25662,0.190899001,5.49E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_26882,0.10654828,6.45E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_33965,0.542175361,0.000214711,Compartments,Ruminant,Ruminant-Compartments
cow_phage_24673,0.043840178,1.50E-05,no,Ruminant,Ruminant-no
cow_phage_37638,0.339622642,2.60E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_31732,0.163152053,1.03E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_29421,0.033296337,4.91E-06,no,Ruminant,Ruminant-no
cow_phage_24823,0.038290788,6.61E-06,no,Ruminant,Ruminant-no
cow_phage_05876,0.195338513,8.56E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_08370,0.2236404,2.13E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_08085,0.129300777,6.45E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_02692,0.088235294,1.43E-05,no,Ruminant,Ruminant-no
cow_phage_17263,0.017758047,3.24E-06,no,Ruminant,Ruminant-no
cow_phage_08784,0.480022198,4.46E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_26305,0.023307436,5.23E-06,no,Ruminant,Ruminant-no
cow_phage_19824,0.273584906,6.82E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_06263,0.748612653,0.00033205,Compartments,Ruminant,Ruminant-Compartments
cow_phage_30222,0.780799112,0.000112148,Compartments,Ruminant,Ruminant-Compartments
cow_phage_00790,0.205327414,6.56E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_26860,0.233074362,9.52E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_03489,0.235849057,8.68E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_21691,0.07436182,8.46E-06,no,Ruminant,Ruminant-no
cow_phage_28346,0.067702553,1.02E-05,no,Ruminant,Ruminant-no
cow_phage_38477,0.236958935,1.56E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_19414,0.035516093,6.98E-06,no,Ruminant,Ruminant-no
cow_phage_23587,0.124306326,7.35E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_14544,0.501664817,1.14E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_27286,0.078801332,3.92E-06,no,Ruminant,Ruminant-no
cow_phage_34782,0.44173141,3.34E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_15898,0.067702553,4.42E-06,no,Ruminant,Ruminant-no
cow_phage_14232,0.094894562,8.82E-06,no,Ruminant,Ruminant-no
cow_phage_11003,0.157602664,7.53E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_14239,0.317980022,5.56E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_13264,0.36681465,7.70E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_25833,0.286903441,1.30E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_13194,0.24472808,5.96E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_12628,0.194783574,2.36E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_00551,0.294672586,8.42E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_01818,0.730854606,4.36E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_05048,0.450055494,3.60E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_22726,0.06381798,1.12E-05,no,Ruminant,Ruminant-no
cow_phage_15943,0.076581576,2.28E-06,no,Ruminant,Ruminant-no
cow_phage_16078,0.253052164,2.21E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_32116,0.279689234,8.46E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_02564,0.364039956,2.11E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_16154,0.05327414,1.38E-05,no,Ruminant,Ruminant-no
cow_phage_10762,0.201442841,1.51E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_26088,0.087125416,5.24E-06,no,Ruminant,Ruminant-no
cow_phage_25913,0.046059933,8.19E-06,no,Ruminant,Ruminant-no
cow_phage_09352,0.077136515,1.90E-05,no,Ruminant,Ruminant-no
cow_phage_34551,0.371809101,3.60E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_23879,0.152053274,4.13E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_03634,0.105438402,4.22E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_23806,0.116537181,2.51E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_11761,0.136514983,7.67E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_25682,0.240843507,8.46E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_05807,0.11154273,9.79E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_32165,0.10099889,2.92E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_37827,0.836847947,0.000185536,Compartments,Ruminant,Ruminant-Compartments
cow_phage_10374,0.407325194,7.62E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_00262,0.137624861,2.51E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_30381,0.291342952,2.69E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_18468,0.248612653,2.29E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_29551,0.359045505,5.50E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_15980,0.082685905,6.62E-06,no,Ruminant,Ruminant-no
cow_phage_27977,0.058823529,3.23E-06,no,Ruminant,Ruminant-no
cow_phage_20291,0.024972253,9.36E-07,no,Ruminant,Ruminant-no
cow_phage_27957,0.081021088,3.08E-06,no,Ruminant,Ruminant-no
cow_phage_08207,0.517203108,1.45E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_11112,0.226415094,1.35E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_15719,0.121531632,2.05E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_26297,0.22863485,5.83E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_24540,0.214206437,6.22E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_29211,0.134295228,4.38E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_06079,0.256381798,1.12E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_36008,0.586570477,0.00012824,Compartments,Ruminant,Ruminant-Compartments
cow_phage_08160,0.173140954,6.50E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_05250,0.232519423,9.19E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_13973,0.235849057,5.90E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_29301,0.144284129,8.29E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_27228,0.20199778,1.14E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_23996,0.059933407,1.60E-05,no,Ruminant,Ruminant-no
cow_phage_27060,0.101553829,1.34E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_00535,0.068812431,5.13E-06,no,Ruminant,Ruminant-no
cow_phage_35078,0.662042175,8.57E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_39374,0.069922309,3.08E-06,no,Ruminant,Ruminant-no
cow_phage_06775,0.407880133,1.34E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_19429,0.205882353,1.63E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_25552,0.290788013,7.43E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_13895,0.004439512,1.79E-06,no,Ruminant,Ruminant-no
cow_phage_25392,0.128745838,8.07E-07,Compartments,Ruminant,Ruminant-Compartments
cow_phage_01962,0.159267481,5.06E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_20783,0.147613762,3.30E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_05257,0.309100999,3.74E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_03448,0.041065483,1.04E-06,no,Ruminant,Ruminant-no
cow_phage_27649,0.103773585,1.95E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_05497,0.165371809,5.87E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_31879,0.334073252,4.67E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_19386,0.088235294,6.44E-06,no,Ruminant,Ruminant-no
cow_phage_09915,0.01609323,3.93E-06,no,Ruminant,Ruminant-no
cow_phage_28616,0.167036626,4.75E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_31590,0.458379578,0.000109836,Compartments,Ruminant,Ruminant-Compartments
cow_phage_12273,0.258046615,3.17E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_04966,0.325749168,8.88E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_19078,0.076026637,2.63E-06,no,Ruminant,Ruminant-no
cow_phage_04602,0.019422863,1.99E-06,no,Ruminant,Ruminant-no
cow_phage_26085,0.35127636,7.51E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_09950,0.081021088,1.49E-06,no,Ruminant,Ruminant-no
cow_phage_11913,0.030521643,8.72E-07,no,Ruminant,Ruminant-no
cow_phage_01194,0.143174251,3.58E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_31530,0.192563818,3.62E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_01248,0.059933407,1.05E-05,no,Ruminant,Ruminant-no
cow_phage_23378,0.245283019,2.40E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_37925,0.009988901,1.40E-05,no,Ruminant,Ruminant-no
cow_phage_10399,0.008879023,3.34E-06,no,Ruminant,Ruminant-no
cow_phage_25143,0.384017758,5.58E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_19903,0.455604883,3.56E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_15468,0.029966704,3.37E-06,no,Ruminant,Ruminant-no
cow_phage_01309,0.14372919,8.43E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_04926,0.137069922,1.33E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_17984,0.193673696,8.15E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_06142,0.036071032,2.35E-06,no,Ruminant,Ruminant-no
cow_phage_12178,0.183684795,5.16E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_20005,0.183684795,5.50E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_17522,0.222530522,7.19E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_31782,0.051609323,9.96E-06,no,Ruminant,Ruminant-no
cow_phage_28916,0.360710322,7.83E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_36045,0.484461709,1.37E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_04778,0.209211987,6.76E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_03828,0.218645949,1.47E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_17589,0.171476138,2.00E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_11161,0.135960044,1.35E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_27746,0.10099889,4.26E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_17354,0.027746948,1.37E-05,no,Ruminant,Ruminant-no
cow_phage_01724,0.221420644,1.16E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_09470,0.204772475,1.41E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_01538,0.394561598,2.19E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_03542,0.155937847,3.78E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_29077,0.216981132,7.69E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_07607,0.015538291,2.93E-06,no,Ruminant,Ruminant-no
cow_phage_25905,0.332963374,2.79E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_32754,0.684794673,5.21E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_09988,0.141509434,4.00E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_16297,0.211431743,3.39E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_18771,0.378468368,2.07E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_37463,0.536071032,3.93E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_20340,0.0427303,4.22E-06,no,Ruminant,Ruminant-no
cow_phage_29753,0.165926748,1.43E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_32900,0.160377358,2.51E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_04439,0.364039956,9.27E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_07940,0.100443951,8.80E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_30793,0.046059933,7.96E-07,no,Ruminant,Ruminant-no
cow_phage_20182,0.169256382,3.62E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_18678,0.052164262,4.01E-06,no,Ruminant,Ruminant-no
cow_phage_30770,0.156492786,1.11E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_17907,0.605993341,1.52E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_09789,0.299667037,2.85E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_34049,0.12208657,1.15E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_09405,0.044395117,3.25E-06,no,Ruminant,Ruminant-no
cow_phage_25423,0.024972253,2.63E-06,no,Ruminant,Ruminant-no
cow_phage_27906,0.015538291,1.13E-06,no,Ruminant,Ruminant-no
cow_phage_01536,0.007214206,6.25E-07,no,Ruminant,Ruminant-no
cow_phage_02284,0.225860155,4.40E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_14689,0.205882353,9.74E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_00183,0.118756937,2.64E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_02137,0.167036626,7.11E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_28978,0.274694784,5.55E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_32425,0.173695893,7.14E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_29668,0.234739179,8.90E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_07127,0.057158713,2.94E-06,no,Ruminant,Ruminant-no
cow_phage_21529,0.19145394,3.83E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_04770,0.06381798,2.33E-06,no,Ruminant,Ruminant-no
cow_phage_11266,0.235294118,8.91E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_23234,0.407325194,1.95E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_06880,0.206992231,2.12E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_02125,0.089900111,3.52E-06,no,Ruminant,Ruminant-no
cow_phage_19203,0.455604883,2.20E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_17090,0.140399556,7.20E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_35877,0.368479467,3.11E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_19662,0.089345172,4.84E-06,no,Ruminant,Ruminant-no
