Phage,Host,Source
4566.376813,5374.486579,Pig
8252.22947,58228.46137,Pig
4010.697598,19009.82354,Pig
196165.7283,22891.18572,Pig
3243.630349,7733.475286,Pig
5837.017428,9175.591974,Pig
5258.991181,18856.11966,Pig
9723.670987,10911.45299,Pig
12466.1871,41028.34369,Pig
10744.46637,4826.704288,Pig
10821.44778,10527.65496,Pig
17332.81887,69778.83103,Pig
3608.907724,10471.19181,Pig
11811.744,29386.85539,Pig
6801.885989,16233.91912,Pig
11346.38733,11817.60077,Pig
1124.459422,4900.864833,Pig
10989.87006,24838.59363,Pig
6366.054632,6276.430975,Pig
13381.71851,48269.59591,Pig
3316.332804,17054.89394,Pig
16302.71885,105933.1138,Pig
20140.62128,135528.3333,Pig
11018.73978,76772.34221,Pig
10075.5566,114109.3779,Pig
10422.13754,41451.56725,Pig
40166.73541,30142.77331,Pig
8719.323763,47615.52126,Pig
37184.61539,224818.3464,Pig
7718.701988,17139.90877,Pig
7571.323045,47136.2354,Pig
11958.00823,30460.31652,Pig
14534.40466,89041.03097,Pig
7768.682509,18046.66556,Pig
12314.22931,64964.41557,Pig
11927.77977,59902.07105,Pig
23198.39336,76626.7722,Pig
8099.552126,48978.25406,Pig
32163.02705,21028.85777,Pig
8458.963045,36262.8165,Pig
7983.889971,37367.97239,Pig
6427.971762,47647.93126,Pig
17743.60297,43014.7175,Pig
4855.899295,18342.12209,Pig
15486.04356,45943.75097,Pig
14257.79098,78942.88853,Pig
8412.450702,14241.35172,Pig
5509.731238,16442.94594,Pig
9621.861566,15977.30153,Pig
17067.20985,36637.35919,Pig
29568.68139,95965.62765,Pig
8606.351251,13683.06585,Pig
13291.35269,14781.66853,Pig
15974.8444,66633.89358,Pig
1434.290372,9659.508035,Pig
6545.173628,26274.48823,Pig
9380.83315,27457.45455,Pig
9366.115553,62634.89936,Pig
29115.46859,35704.75511,Pig
9235.263722,60728.6549,Pig
4701.850893,13552.53645,Pig
11649.07006,29631.47128,Pig
13217.13212,42388.40858,Pig
10711.0201,24973.8158,Pig
6942.08589,21622.7161,Pig
11188.09015,63731.79562,Pig
6656.022279,11509.50861,Pig
31139.74354,43002.55541,Pig
11655.75421,76162.43965,Pig
25111.20379,102029.7548,Pig
33833.68699,84717.50114,Pig
18119.13209,53406.58859,Pig
35563.1982,19713.05195,Pig
10794.31147,7918.741982,Pig
25592.94769,44974.30412,Pig
17887.07662,75843.04711,Pig
38987.54766,38724.46313,Pig
17198.53964,74998.27264,Pig
24799.3756,7152.332995,Pig
5690.802295,20547.84137,Pig
14902.19862,39219.88146,Pig
2503.345982,11049.6818,Pig
15742.70644,18784.75798,Pig
9398.102038,29024.31653,Pig
15513.19552,34446.50991,Pig
21360.62607,12311.6221,Pig
6839.105057,29914.4579,Pig
5080.078802,13751.02263,Pig
2358.808683,10043.42419,Pig
12201.0259,72086.90088,Pig
17418.89287,40233.43143,Pig
11510.57304,32175.61346,Pig
19390.82799,53076.51961,Pig
9897.139662,9931.987837,Pig
7034.188982,51206.66122,Pig
11099.04706,60979.25036,Pig
14570.64656,45537.92925,Pig
24505.16749,28264.93514,Pig
20083.09256,41367.20027,Pig
11569.16573,2032.426338,Pig
12102.76701,1870.116307,Pig
7886.824964,26874.18233,Pig
7992.275653,17378.73151,Pig
25676.49778,55585.94531,Pig
8730.019403,33261.54469,Pig
14863.09766,29521.94631,Pig
2915.732551,6654.657491,Pig
40931.26135,100033.1948,Pig
2154.058157,8029.673001,Pig
12889.46091,43398.01131,Pig
11660.10657,7572.573235,Pig
9727.439228,6044.608451,Pig
6733.969719,13730.58923,Pig
16023.53802,21026.12926,Pig
9049.874849,54836.51013,Pig
8923.820713,20128.3171,Pig
10669.73329,20927.05059,Pig
20.387348,331.390787,Pig
22.44536,231.879103,Pig
8750.587168,36626.63569,Pig
11.66972,276.001185,Pig
0,255.24864,Pig
3657.652853,7031.279134,Pig
2758.590588,8876.417038,Pig
2845.409676,6366.509476,Pig
7931.187223,5416.30791,Pig
2422.499034,5441.11932,Pig
14828.65363,13904.29709,Pig
9601.844388,25378.13538,Pig
7307.564501,18026.74522,Pig
7940.589308,16180.5813,Pig
15234.50794,13868.19339,Pig
13621.10045,6545.162665,Pig
3766.136252,7772.573362,Pig
8262.252712,16894.97351,Pig
9410.572671,66301.85187,Pig
30469.99044,20455.28947,Pig
3627.126612,17141.67005,Pig
6805.006071,28795.46451,Pig
3600.408076,14397.45301,Pig
8755.877242,45154.0781,Pig
8828.214373,56376.53226,Pig
2384.416298,11748.21215,Pig
7052.039361,9269.145862,Pig
5098.248015,16790.61658,Pig
18153.32259,44185.00554,Pig
3188.6849,4763.013606,Pig
5559.07787,6737.680902,Pig
10395.22475,36727.79478,Pig
4492.553236,11117.99735,Pig
7009.100192,1778.922458,Pig
5410.563296,17498.50785,Pig
13693.72964,2530.98988,Pig
2820.364976,21151.40888,Pig
19626.77823,98113.34713,Pig
5569.499563,36153.45391,Pig
22994.27308,94103.80092,Pig
5704.617336,45057.93891,Pig
8902.7839,33165.02206,Pig
152120.0609,130277.1594,Pig
20306.02298,88318.30617,Pig
4960.584512,19183.48355,Pig
22507.744,108372.2199,Pig
6154.88599,34752.36827,Pig
38924.65963,101574.8242,Pig
26892.0552,57340.06309,Pig
3933.703789,27689.48042,Pig
17457.00631,64740.31131,Pig
19254.6102,108668.9781,Pig
6632.589059,2722.766071,Pig
4042.769372,16359.92263,Pig
11759.31137,56165.63729,Pig
6676.55279,23215.29975,Pig
3358.080685,19934.2682,Pig
5732.202965,30557.98593,Pig
5451.405319,28543.40339,Pig
6459.43405,10767.39945,Pig
15674.30973,143183.1009,Pig
8616.971868,35378.73465,Pig
9048.645897,16246.99047,Pig
7016.971511,28731.66296,Pig
7341.821347,34079.07241,Pig
7972.009035,21666.4775,Pig
17141.87104,17503.38743,Pig
9908.277164,25683.45826,Pig
8003.964863,10339.84769,Pig
5387.066678,33342.52647,Pig
3205.314573,13723.62317,Pig
9916.687055,27297.86807,Pig
47150.83041,8775.031795,Pig
17022.1768,16915.349,Pig
9241.165602,14489.43653,Pig
33339.0358,8508.258685,Pig
18481.66574,16896.54589,Pig
10890.25904,19491.97256,Pig
5172.95533,27421.83081,Pig
34049.18673,19332.59609,Pig
13604.18463,90750.69534,Pig
27716.16107,49098.08741,Pig
1640.526076,13694.41756,Pig
16628.27003,29714.50046,Pig
30635.62369,58450.05577,Pig
8704.671556,42344.88373,Pig
16137.22144,131717.0159,Pig
5209.148784,34588.2986,Pig
6125.61233,25212.94846,Pig
13412.93238,19749.88281,Pig
10657.52392,63207.82633,Pig
6674.887474,15862.72386,Pig
6669.753315,5544.66078,Pig
21089.76807,134122.6753,Pig
14732.90965,65083.47483,Pig
11821.20088,20062.15304,Pig
8596.340168,33009.66785,Pig
18346.98692,44961.48615,Pig
45638.65302,184260.3647,Pig
20433.06713,73568.90436,Pig
8425.085496,39933.0461,Pig
8405.171207,32086.76843,Pig
18167.69465,34737.58295,Pig
13939.63819,89561.75359,Pig
17074.9009,95374.3005,Pig
10054.76129,37782.81948,Pig
26595.76701,50639.92614,Pig
5608.931858,33402.97963,Pig
4038.989372,30625.02044,Pig
17883.59119,76516.154,Pig
11987.24162,99458.19423,Pig
8417.956194,77399.12634,Pig
8555.848092,20897.26319,Pig
8172.038595,29347.57169,Pig
17513.56477,25993.5811,Pig
7613.865344,58108.55422,Pig
12259.67121,20846.09314,Pig
30819.23968,78296.97327,Pig
18963.15031,104895.2408,Pig
18875.1229,72498.84242,Pig
10738.00884,47350.67922,Pig
19187.58364,23336.95783,Pig
4587.861646,24605.51739,Pig
16759.72563,29879.85581,Pig
5606.963843,20033.22692,Pig
9193.494982,34390.59114,Pig
2313.750565,14485.86541,Pig
14454.46882,41957.48593,Pig
7004.045482,28320.36711,Pig
3154.653281,16069.01129,Pig
3759.718111,2775.764272,Pig
3303.212622,5670.268208,Pig
15611.38845,4131.702126,Pig
4654.186493,10136.4887,Pig
3008.389714,11221.64803,Pig
5894.40349,8188.63959,Pig
10115.11966,34851.65197,Pig
4411.765706,11079.12426,Pig
20761.64835,2829.789584,Pig
5584.861674,29409.0999,Pig
7278.241867,31905.38007,Pig
9398.066147,17260.02814,Pig
8974.623687,24767.00712,Pig
10085.62371,15048.4746,Pig
7712.334067,56391.81335,Pig
8121.422727,16675.16974,Pig
4187.825745,5715.426883,Pig
21802.19014,159139.1498,Pig
5639.330626,24952.78458,Pig
10790.99297,17827.57171,Pig
41065.86424,27340.56753,Pig
16857.94982,46395.46961,Pig
10871.00681,30613.16114,Pig
7391.857102,11345.55847,Pig
8354.525018,45722.72491,Pig
9700.728946,49616.33781,Pig
19399.18621,82649.21882,Pig
10576.83018,91371.12984,Pig
16847.58795,72062.90403,Pig
13413.63356,74456.61095,Pig
6020.761193,26633.96257,Pig
17319.79591,108948.2217,Pig
5452.652978,16239.83706,Pig
19205.38614,26403.39141,Pig
8678.4347,35035.22559,Pig
3191.565646,16331.81676,Pig
10591.98123,33971.17239,Pig
18899.33041,203751.3992,Pig
7590.791352,18728.63938,Pig
11052.97234,57670.60238,Pig
35171.70114,24079.314,Pig
3863.390165,12991.85753,Pig
45799.31849,61268.67061,Pig
27483.5221,11410.13042,Pig
32807.40213,16078.20287,Pig
13032.89969,15193.20006,Pig
10988.27863,15998.94608,Pig
9576.019464,11542.02742,Pig
9824.731,69944.18978,Pig
8089.851358,9497.87102,Pig
12024.06484,41546.79604,Pig
16884.51937,25548.73501,Pig
10564.88025,8848.064588,Pig
33800.99223,35080.76805,Pig
19607.75168,10191.1113,Pig
7800.454713,30541.84624,Pig
5348.97546,4154.296455,Pig
3671.21569,5236.732922,Pig
4275.403357,4984.246108,Pig
5934.543279,19811.21605,Pig
5479.354649,22367.92165,Pig
7738.641559,20210.53297,Pig
15849.5009,14593.56369,Pig
6354.282282,10031.41459,Pig
2488.224023,7841.138382,Pig
17281.24423,24056.31019,Pig
10919.49419,38878.01691,Pig
4990.740477,18697.02369,Pig
3224.491022,5919.220766,Pig
24122.02042,14780.09532,Pig
14540.43074,21344.90176,Pig
70154.21305,20850.42691,Pig
32154.86384,53004.29098,Pig
4103.915632,10313.73614,Pig
51243.95119,12023.21561,Pig
35546.09023,18213.06997,Pig
6634.245142,18013.5288,Pig
17126.12843,69704.96909,Pig
3604.148238,10532.68906,Pig
11915.15776,29638.57441,Pig
6449.055042,16497.89552,Pig
11851.04072,12035.73173,Pig
11265.40608,25001.15465,Pig
6323.896032,6307.711738,Pig
3228.569974,17087.926,Pig
20338.70614,135069.059,Pig
11237.49605,76823.07838,Pig
9580.24185,113726.9322,Pig
7773.223735,20344.73105,Pig
16649.4935,14615.78926,Pig
6912.878918,9896.711152,Pig
2156.410546,7879.109811,Pig
17419.14418,24180.21993,Pig
11088.48356,38890.57572,Pig
5000.891153,18554.89411,Pig
3525.475573,5831.02699,Pig
25184.89054,14787.37613,Pig
15039.36568,21327.79574,Pig
72008.88982,21175.50623,Pig
33112.63907,53189.34227,Pig
4161.009536,10407.26424,Pig
52300.20589,12053.08489,Pig
37324.49592,18172.98333,Pig
6716.682304,18132.59852,Pig
8086.54128,35264.11678,Pig
6736.223848,28673.82369,Pig
7421.473496,34446.40645,Pig
8240.138189,21803.85917,Pig
17151.07482,17535.08063,Pig
9985.197843,25600.679,Pig
8315.151359,10477.58767,Pig
5292.30684,33803.72945,Pig
3082.146995,13898.88316,Pig
10110.05514,27144.73021,Pig
47764.93105,8883.992744,Pig
9574.185634,14614.94254,Pig
34889.4632,8481.809428,Pig
18725.2669,17148.89957,Pig
11140.64189,19715.9185,Pig
4978.4834,27921.12943,Pig
11696.50172,58354.30994,Pig
73891.37174,35227.08432,Pig
2669.538059,12206.7276,Pig
2728.91603,9755.682797,Pig
5525.63709,14132.76011,Pig
9414.540234,19119.68818,Pig
8597.607449,35812.77459,Pig
14111.82535,22360.87144,Pig
9039.775497,15561.93705,Pig
47422.26651,65505.73961,Pig
14928.6347,14224.66409,Pig
9387.301219,7680.804083,Pig
7209.298783,14795.06384,Pig
24864.04875,18371.92633,Pig
6036.294638,30928.80964,Pig
8088.913319,47059.09214,Pig
8590.909221,21712.69588,Pig
13874.65316,50035.97154,Pig
4314.878914,33988.75212,Pig
8627.63309,49332.33671,Pig
13001.85257,25101.80121,Pig
13811.107,23811.58763,Pig
10088.46415,24206.56241,Pig
4604.834005,21333.5669,Pig
10709.4068,17917.84407,Pig
22563.3646,27816.97851,Pig
12038.51834,28802.69169,Pig
7872.040103,10950.2056,Pig
6981.917707,16318.98143,Pig
59887.25489,80939.70771,Pig
7882.414353,25200.23894,Pig
10267.24417,41328.258,Pig
40593.90137,30013.85278,Pig
9155.850707,48208.66142,Pig
37724.11939,225571.1946,Pig
7582.055394,17228.43674,Pig
8009.716561,47488.2368,Pig
12432.34242,30580.38787,Pig
14400.2137,89807.86685,Pig
7775.424122,17958.27847,Pig
12065.70449,65173.14714,Pig
11914.81831,59623.38661,Pig
23791.44144,76292.47998,Pig
5117.535206,24192.71329,Pig
19745.91498,102781.4911,Pig
1240.29279,139.699308,Pig
40.74121,663.092294,Pig
12635.22569,48448.77555,Pig
20.3436,41.758054,Pig
127.255581,665.084913,Pig
1998.077374,442.834036,Pig
86.518862,911.922689,Pig
8206.20072,57837.40072,Pig
1230.600814,518.352257,Pig
7882.332142,48328.49258,Pig
33142.5949,20706.26221,Pig
8511.900809,35774.88004,Pig
7726.084098,37431.40759,Pig
6634.829732,48116.61528,Pig
17594.80794,43127.18989,Pig
5067.062277,18253.85938,Pig
7517.52346,30412.54903,Pig
11707.06844,14961.20616,Pig
8997.090605,26393.45418,Pig
18804.61197,7429.24106,Pig
10066.81927,29593.10148,Pig
15767.83674,89416.69242,Pig
9166.404873,21433.56952,Pig
12980.59185,22372.85135,Pig
44441.25214,183624.1859,Pig
12175.44666,78597.41929,Pig
6375.544455,33495.52333,Pig
9606.731125,52640.35869,Pig
9385.146015,51920.20424,Pig
28460.9763,97369.23545,Pig
1747.355394,11181.78589,Pig
10600.66753,46622.72465,Pig
15705.71248,46754.31741,Pig
27589.95118,77946.53098,Pig
16872.14546,42216.30224,Pig
11880.31975,76761.63521,Pig
13927.26367,11218.41797,Pig
6079.521423,21200.80216,Pig
10307.89749,19865.54296,Pig
4741.499534,5517.095776,Pig
8242.073027,58017.50151,Pig
4171.555867,19226.24941,Pig
203297.8439,22555.49103,Pig
3132.868491,7743.068979,Pig
6067.957265,9129.143774,Pig
4878.941133,18792.54644,Pig
10093.45973,10802.68446,Pig
12669.31363,41152.73802,Pig
10757.87775,4861.849676,Pig
11269.46619,10613.1572,Pig
9243.581749,9219.238233,Pig
5136.978239,26370.96904,Pig
4760.572288,16270.44237,Pig
3150.833998,5567.165364,Pig
9680.138016,18717.84048,Pig
7833.595692,29141.53426,Pig
65307.63954,31163.05534,Pig
16769.09668,6848.975034,Pig
3562.931082,2455.367093,Pig
14560.6189,126296.8035,Pig
18935.65825,23490.12786,Pig
4529.451415,24475.33405,Pig
17145.5348,29570.3743,Pig
5305.4389,20060.77526,Pig
9324.106921,34304.62953,Pig
2400.53735,14692.87859,Pig
14695.28076,42009.01396,Pig
6666.8575,27820.98567,Pig
3369.481932,16030.58528,Pig
3719.001231,2690.490607,Pig
3390.632045,5539.520696,Pig
16427.87472,4078.543173,Pig
4535.972431,10118.83284,Pig
3280.729213,11263.71886,Pig
10427.12918,34448.8433,Pig
18242.52175,65059.3102,Pig
19582.36046,109873.3134,Pig
6526.111288,2711.226312,Pig
12053.19397,56269.86961,Pig
6854.458603,23540.59077,Pig
3363.488763,20291.0044,Pig
5803.142648,30944.93234,Pig
5586.398253,28698.28342,Pig
6411.202432,10649.0311,Pig
15831.24688,143683.3804,Pig
8587.391826,35745.48578,Pig
9216.597602,16330.34712,Pig
23809.79795,40051.82409,Pig
32654.07263,4462.056345,Pig
8218.905703,32885.50266,Pig
3414.898337,16295.20924,Pig
8532.097116,11737.58892,Pig
6724.199813,34183.19768,Pig
4907.890074,25405.45302,Pig
14544.35746,41163.62977,Pig
7333.387925,7002.378308,Pig
5671.381364,9165.047059,Pig
4464.164669,7294.930799,Pig
8549.450047,39114.81946,Pig
4861.101208,32429.19536,Pig
6598.15228,12454.43978,Pig
12383.2838,6787.87793,Pig
4091.379054,7980.355261,Pig
10088.88086,49837.86951,Pig
20540.3148,83056.53213,Pig
10589.05238,92032.02143,Pig
13558.92402,74394.01718,Pig
6379.234306,26549.61123,Pig
17661.25355,108441.2757,Pig
5625.032741,16351.35558,Pig
19135.72287,26306.9222,Pig
8546.400769,35514.82819,Pig
3039.46676,16659.76304,Pig
10467.65152,34105.42104,Pig
19811.16261,204309.7335,Pig
7541.257391,18454.88253,Pig
11179.08176,58520.49818,Pig
36340.90857,24373.30075,Pig
3698.208463,13110.85049,Pig
47727.43718,61254.52404,Pig
28038.73381,11369.61457,Pig
32927.57235,16127.45211,Pig
4002.613625,11825.60041,Pig
9965.300358,41525.77333,Pig
19633.69351,65077.94156,Pig
4367.450118,8408.845524,Pig
19274.79455,33142.75242,Pig
6054.047015,22704.96933,Pig
50289.16065,36288.22649,Pig
5537.220584,25526.6633,Pig
10164.01426,3835.450786,Pig
13559.6387,26412.38562,Pig
7237.92413,17606.08611,Pig
5744.023353,9432.791856,Pig
7212.14441,27818.71596,Pig
12389.93664,11271.44184,Pig
3613.30517,7788.369683,Pig
14646.88506,16353.4148,Pig
3395.907958,17008.79447,Pig
6960.602706,28856.31428,Pig
3570.175263,14449.2435,Pig
8633.090046,44973.32381,Pig
8578.500355,56354.89546,Pig
2525.183125,11903.70138,Pig
7344.639804,9243.38609,Pig
5220.344678,16824.94947,Pig
21163.99199,134135.051,Pig
14731.78138,65245.07134,Pig
12271.59916,20090.85686,Pig
8699.087326,33196.0479,Pig
44828.68371,183488.669,Pig
20985.90419,73412.56084,Pig
8260.862773,39631.35326,Pig
8871.361443,31901.0946,Pig
18346.65928,34866.0334,Pig
14052.5915,88979.35899,Pig
16957.4225,94918.98018,Pig
10072.12548,37209.24403,Pig
27458.55513,51000.34714,Pig
5785.740499,33334.50252,Pig
18417.98786,44066.38474,Pig
3514.691355,4781.457115,Pig
5470.727736,6635.321153,Pig
10387.374,36763.86421,Pig
4828.679766,11218.40284,Pig
7060.68482,1742.855112,Pig
5503.607252,17426.71312,Pig
13978.78916,2508.810816,Pig
2967.192689,21685.52272,Pig
20557.11213,98580.29095,Pig
5600.430305,36131.87795,Pig
5860.723115,45290.89313,Pig
16328.36787,45759.06945,Pig
14342.68431,79283.87534,Pig
8759.748263,14295.69679,Pig
5536.369179,16517.8618,Pig
10065.42508,16127.99828,Pig
17268.35073,36629.91433,Pig
10424.37309,16180.77236,Pig
9926.782703,11353.73692,Pig
9506.190067,70260.03733,Pig
8170.814675,9513.504766,Pig
12199.10833,41671.18182,Pig
17762.91895,25576.90085,Pig
11416.10659,8908.002003,Pig
35092.94986,34933.42512,Pig
21046.02966,10033.3736,Pig
7837.103595,29896.77225,Pig
5552.80887,4201.645275,Pig
3639.656836,5321.675102,Pig
4160.101533,5046.66222,Pig
5786.019454,19844.54997,Pig
5324.75738,22338.49301,Pig
30.38198,290.587081,Pig
28.50871,239.418927,Pig
9055.172635,36569.13398,Pig
11.97964,339.642115,Pig
20.90045,237.607602,Pig
4033.239833,7154.338708,Pig
3022.30168,8964.828531,Pig
7941.611561,5404.600955,Pig
2604.181547,5414.924379,Pig
14921.12739,13871.12724,Pig
9867.130401,25225.06304,Pig
7011.699609,18140.57806,Pig
8138.001964,16178.45967,Pig
14350.86931,6601.976648,Pig
8555.68387,16990.03642,Pig
9832.728873,66720.24371,Pig
31273.89549,19986.00282,Pig
21300.97334,2784.367832,Pig
5859.372533,29293.16439,Pig
9317.819255,17452.09183,Pig
9363.543409,24842.49736,Pig
10094.09393,14855.21269,Pig
7841.631529,56763.72432,Pig
8493.567677,16933.60144,Pig
4064.505568,5737.770952,Pig
22057.98796,159379.7108,Pig
5376.41358,24858.06036,Pig
10719.07173,17821.11982,Pig
17029.30588,46782.79363,Pig
10702.88206,30298.94948,Pig
7070.220743,11309.9464,Pig
8716.607764,45578.39545,Pig
29782.07943,96498.08201,Pig
8325.305909,13597.4128,Pig
13190.07503,15145.74538,Pig
16434.60991,66805.22951,Pig
1439.709341,9545.152862,Pig
6271.357524,26140.05302,Pig
9770.576083,27469.38508,Pig
9388.12488,62882.83055,Pig
29658.11489,35896.17467,Pig
9713.205142,60469.77695,Pig
4611.953254,13702.10066,Pig
12050.41204,29908.6274,Pig
12712.24513,42416.36948,Pig
11288.68617,25080.5372,Pig
6037.510738,21019.89698,Pig
15992.22125,39676.00895,Pig
2600.879892,11329.63998,Pig
16065.96761,18954.5546,Pig
9040.672608,28866.94956,Pig
15604.58047,34738.25577,Pig
21834.17534,12366.36476,Pig
6704.512889,29917.54487,Pig
5397.55576,13927.27674,Pig
2386.114691,10427.81538,Pig
12477.52093,72458.10379,Pig
17625.83592,40759.48035,Pig
11840.9001,32437.33685,Pig
19396.301,53556.34136,Pig
9800.847036,10106.58314,Pig
7385.457939,51940.59978,Pig
11585.88042,61068.5763,Pig
15119.41798,45612.35985,Pig
24108.2916,28381.77774,Pig
20391.59714,41584.64438,Pig
11593.53343,2090.818831,Pig
12306.32413,1895.44533,Pig
8120.958689,27100.98224,Pig
7844.915339,17277.13221,Pig
25940.92394,55550.3613,Pig
8485.680921,33144.56154,Pig
15009.59698,29790.3412,Pig
2883.602976,6749.403314,Pig
41052.03135,100530.303,Pig
2131.168302,8061.799872,Pig
13085.86016,43599.00092,Pig
11610.6071,7628.109847,Pig
9929.785111,6050.441617,Pig
6903.164933,13852.10061,Pig
16505.5649,21125.7017,Pig
8982.307811,55352.64752,Pig
9051.407321,20263.49843,Pig
10543.35832,20839.17445,Pig
4380.054143,30657.64831,Pig
